"Taste","Texture","Crust","Temperature","Humidity","BakeTime","Proof1","Proof2","Coating","Oil","Egg","PctLiquid","BakeTemp","DayOfYear"
4,9,8,20.5,27.4,40,2.5,30,0.4,20,1,60,190,87
5,9,9,23.6,29.6,50,2.5,45,0.5,40,0,80,177,62
8,7,7,22.6,27.6,30,1,90,0.1,40,2,60,190,17
6,8,6,22,33.1,45,3,15,0.1,30,2,70,177,84
6,8,7,20.8,28,50,1,30,0.2,30,2,80,190,21
7,8,10,19.5,30.1,30,1.5,30,0.3,40,0,70,200,59
8,7,8,21.2,28.5,35,1,45,0.5,30,2,70,190,9
6,7,7,23.7,33.4,40,2.5,30,0.5,20,1,60,165,40
6,8,8,21.7,26.2,30,1.5,30,0.4,40,0,80,165,71
5,8,8,21.5,31.9,40,1.5,15,0.5,20,1,60,165,40
5,8,8,20.2,31.4,50,3,90,0.1,30,0,70,165,48
4,5,6,27.5,35.5,50,1.5,90,0.4,0,1,70,190,61
7,8,7,20.2,32,30,2.5,15,0.1,30,2,70,200,80
5,8,6,21.6,24.4,40,1.5,15,0.4,30,1,70,177,87
7,7,7,24,26.2,35,2.5,15,0.2,40,1,70,177,93
6,9,9,18.5,30.7,30,2.5,75,0.5,30,0,60,200,63
6,7,8,21.6,31.4,50,3,45,0.1,0,0,80,190,24
6,7,9,19.3,28.2,30,1.5,30,0.2,30,0,70,177,8
6,7,8,17.4,31.9,35,1,45,0.3,30,0,80,177,26
6,7,6,20.4,34.1,35,2,30,0.1,0,2,70,177,89
4,8,8,20.9,29.3,30,1.5,75,0.3,30,1,70,177,86
6,7,7,20.3,33.1,35,2.5,15,0.1,30,1,60,190,93
5,7,9,20.4,29.9,30,2.5,60,0.2,20,1,80,200,45
7,8,8,20.7,26.4,30,1.5,60,0.4,20,0,80,177,92
6,7,7,21,33.6,45,2.5,15,0.1,0,1,60,165,79
6,8,8,21.2,32.9,35,3,60,0.1,30,0,70,177,29
6,9,9,20.4,32.3,50,1,45,0.3,30,0,80,177,85
4,6,7,23.2,33.6,30,2.5,45,0.3,0,1,70,165,36
7,8,6,23.9,27.9,30,3,30,0.2,0,2,80,200,31
7,7,6,17.7,22.9,35,2.5,30,0.2,0,1,60,177,49
7,8,6,21.1,31.7,30,2.5,15,0.2,0,2,70,165,46
8,8,4,22.3,21.9,35,1,45,0.1,40,2,70,165,73
7,7,8,20,30.5,40,2,90,0.3,0,2,80,177,54
5,8,9,22.7,29.5,30,2,90,0.5,30,0,70,177,7
6,6,8,25.1,29.1,35,1.5,30,0.1,20,1,80,177,8
4,6,9,24.2,28.5,30,1,15,0.3,30,0,60,177,69
6,7,7,19.1,31.3,50,3,45,0.3,0,1,60,177,27
4,6,5,17.7,37.2,40,1.5,75,0.5,0,0,60,190,91
5,9,8,20.3,28.6,35,1.5,15,0.2,30,0,60,200,52
5,6,8,22.3,31.7,40,2.5,90,0.4,0,1,70,177,34
6,8,8,21.5,33.7,45,3,90,0.4,30,0,70,177,86
6,8,8,19.4,30.2,35,2,60,0.3,30,2,80,177,25
5,6,7,20.6,31.5,30,1,30,0.3,0,2,70,190,3
5,8,7,21.9,30.4,40,1.5,60,0.1,0,2,70,165,54
6,9,9,22.6,30.8,50,2.5,60,0.2,20,0,70,200,43
5,9,8,21.2,28.3,45,2.5,60,0.1,20,0,60,177,52
6,7,7,19.3,29,40,1,45,0.1,0,1,70,190,82
6,7,8,23.8,34.4,35,1.5,75,0.4,30,0,70,190,76
4,5,8,20.1,28.7,40,3,15,0.5,0,1,80,200,78
6,7,5,23,26.8,50,3,15,0.1,0,2,80,177,13
5,8,5,22.6,39.2,40,1,60,0.1,30,0,60,177,57
5,7,8,17.7,31.1,35,3,90,0.2,0,1,70,177,27
5,6,5,23.4,34.4,45,1,15,0.3,20,2,60,165,61
6,7,10,18.7,30.9,30,1.5,60,0.2,40,0,70,177,52
5,8,7,22.7,27.4,45,1.5,15,0.1,0,0,80,177,52
5,7,8,17.1,30.1,40,1,15,0.5,30,2,70,165,57
6,7,8,24.2,29.1,40,2,15,0.2,30,2,70,177,59
6,7,7,17.3,29.9,35,1.5,30,0.2,30,1,70,177,63
6,8,8,21,32.3,50,3,45,0.4,20,0,80,165,84
5,6,8,22.7,28.7,50,1.5,60,0.1,0,1,80,190,7
4,8,8,21.7,28.8,40,3,60,0.2,0,0,70,190,80
7,8,7,22.7,32.8,45,3,60,0.3,30,2,80,200,76
8,6,7,24.8,27.3,45,2,15,0.3,40,2,80,200,81
9,8,7,21.2,29.6,50,1.5,75,0.3,40,2,80,165,25
5,9,7,20.6,32.1,40,2.5,45,0.1,20,1,80,200,31
7,8,8,19.5,29.9,30,3,75,0.3,20,2,60,190,53
5,7,6,18.6,37.2,30,2,30,0.4,30,2,80,200,37
7,8,6,21.6,32.1,40,1.5,45,0.2,40,2,60,177,63
3,8,7,18.7,30.6,40,1.5,15,0.2,0,1,60,190,68
4,7,8,23.5,29.6,45,1,15,0.2,0,0,80,177,91
7,8,7,21.6,27.8,35,2,15,0.1,0,2,80,165,67
7,8,8,23.5,31.1,50,1.5,90,0.2,40,1,60,200,50
6,9,8,19.2,27.5,50,3,15,0.1,40,0,80,165,60
6,6,8,16.9,30,30,2,60,0.1,0,1,60,190,91
7,8,5,19.8,33.7,50,3,15,0.2,0,2,70,200,69
4,7,9,24.2,30.5,30,2.5,75,0.4,0,0,80,177,17
7,7,6,20.5,28.8,45,2,60,0.2,0,2,70,190,85
6,8,7,23.5,27.9,45,1.5,75,0.2,0,1,80,165,82
6,8,8,19.1,32.2,35,2.5,75,0.2,40,0,70,190,70
5,8,7,20.3,26.6,40,3,15,0.2,30,1,70,165,54
5,8,7,22.8,32.7,40,3,30,0.2,40,0,60,165,82
7,7,7,18.7,26.9,40,2.5,90,0.5,30,2,60,190,54
9,8,8,22.4,31.3,40,3,45,0.3,40,2,60,200,92
8,8,7,20.4,34.5,30,2.5,75,0.5,20,2,80,200,2
8,8,9,23.2,30.6,30,2,30,0.2,40,0,80,190,62
3,6,7,22.2,24.6,45,3,60,0.4,20,0,80,190,43
5,10,9,23,31.6,50,2,75,0.3,30,0,80,177,41
7,7,7,25.6,34.8,50,3,30,0.3,20,1,80,165,47
6,8,7,20.5,32.4,45,2.5,30,0.2,0,0,70,190,5
8,7,7,25.6,31.6,45,2,90,0.3,20,2,80,165,47
5,8,7,19.7,24.3,30,2.5,30,0.4,0,0,80,165,63
5,7,9,19.1,30.9,30,1,15,0.3,20,0,80,200,64
4,8,8,21.4,30.3,30,1,45,0.1,40,0,80,190,81
4,8,8,22.5,28.4,40,3,60,0.5,20,0,60,200,25
6,7,7,19.3,33.5,45,1,60,0.2,30,1,60,200,81
6,7,8,20.3,33.8,50,3,60,0.4,20,0,60,177,18
6,7,6,20.4,27.8,40,1,45,0.1,0,2,70,200,24
7,8,5,17.6,36.9,45,2.5,30,0.2,30,2,80,200,29
6,9,7,21.4,30.3,35,1.5,90,0.3,30,1,80,200,31
6,6,8,20.1,29.8,50,3,90,0.2,0,1,80,165,30
4,8,9,18.6,29.4,50,1,15,0.2,40,0,80,190,15
5,7,7,20.8,33.3,45,2,30,0.1,30,2,70,165,11
6,9,8,20,29.2,30,1.5,75,0.2,40,2,70,177,26
3,9,7,22.1,31,40,2.5,30,0.1,0,1,70,165,39
6,7,7,20.8,34.2,30,2.5,60,0.2,30,0,80,190,72
5,6,6,23.7,31.9,40,3,90,0.5,20,2,70,177,40
9,9,8,20,33.1,50,2,75,0.4,30,1,70,200,44
7,7,6,18.1,26.8,35,2,75,0.3,0,2,80,177,93
7,9,6,20.7,25.3,40,2,75,0.1,20,2,70,200,83
7,8,7,22.6,33.2,30,3,45,0.5,20,2,80,190,25
6,8,7,19.9,31.1,40,3,75,0.1,30,0,60,177,17
7,9,9,22.2,28.3,40,1.5,30,0.4,40,0,60,165,23
8,8,7,22.2,31.3,50,2,60,0.3,40,2,80,165,61
6,6,8,23.5,32,30,1,75,0.2,20,0,70,200,1
7,9,9,19.9,28.6,30,1.5,75,0.5,30,0,80,165,48
4,6,7,19,24.6,35,1,75,0.4,0,0,70,177,3
6,7,8,22.4,32.2,50,2,60,0.3,0,0,80,165,15
5,6,9,23.4,28.9,30,2,60,0.3,0,0,70,165,76
5,8,9,19.6,30.7,40,1,15,0.3,0,0,70,177,44
6,6,7,20,31.2,35,2,60,0.4,0,2,80,177,14
4,8,8,20.5,28,30,1,15,0.3,0,0,60,177,13
7,9,6,22.7,27.3,50,2,15,0.5,20,2,60,177,46
5,9,8,21.5,30.6,35,2,30,0.1,30,0,60,177,5
4,7,7,19.5,31.1,45,3,45,0.1,0,0,70,177,51
6,7,5,22.3,25.6,50,2,45,0.1,0,2,80,190,36
4,7,7,20.4,27.4,50,2,60,0.4,0,0,60,190,38
5,9,9,17.7,31.5,35,1,30,0.3,30,0,80,200,37
6,8,8,22,26.9,40,3,15,0.2,40,0,60,177,46
6,9,8,20.8,30.3,50,1,90,0.5,40,1,70,165,87
6,6,8,17.4,32.7,50,3,15,0.4,30,1,80,200,68
5,7,8,25.2,32.5,50,3,60,0.5,40,0,70,200,25
8,7,8,19.4,31.7,50,3,15,0.5,30,1,60,165,53
7,7,6,16.9,32.1,40,1.5,60,0.2,20,2,80,200,81
5,8,8,19.1,27.3,35,1.5,60,0.4,30,1,70,165,45
8,7,7,20.5,31.4,35,3,45,0.2,40,0,80,177,51
7,8,8,20.7,30.6,40,1.5,30,0.3,40,2,60,165,75
6,7,7,18.2,29.8,40,1,75,0.1,30,2,70,177,38
7,6,7,27.1,26.7,35,2,15,0.2,40,2,80,200,16
7,7,8,19.5,33.9,35,2.5,60,0.1,30,1,80,200,79
6,7,8,17.7,31.9,35,1.5,15,0.3,30,0,70,190,91
7,9,8,21.8,31.7,30,2,60,0.2,40,1,60,190,89
6,8,8,19.7,33.1,35,2.5,90,0.5,40,0,60,165,13
6,7,7,20.5,34.6,30,2.5,90,0.4,20,0,80,190,56
6,8,6,19.6,38.3,35,3,90,0.2,0,0,80,177,12
9,9,8,19,28.5,45,1.5,90,0.5,40,1,60,165,84
7,5,8,16.9,29.5,30,3,75,0.4,0,2,80,165,24
5,8,8,20.9,28.9,30,3,45,0.5,40,0,60,177,2
5,8,9,18.2,28.6,45,2,15,0.5,40,1,70,177,16
5,8,8,20.7,28.9,40,1.5,90,0.5,0,0,60,177,54
7,6,7,19.1,29.1,40,2,75,0.3,30,2,80,177,92
8,8,5,20.6,36.1,50,3,90,0.1,20,2,80,190,21
9,9,7,21.6,27.4,35,3,75,0.2,40,2,80,200,89
4,8,7,21.3,26.6,40,2,30,0.5,0,0,80,177,93
7,8,8,21.3,31.8,50,1,90,0.5,20,2,60,177,74
8,7,9,23.6,31.2,50,2,75,0.3,30,1,60,200,84
6,8,6,21,35.8,40,2.5,75,0.2,30,1,80,190,71
8,7,6,22.8,32.3,30,2,60,0.1,40,2,60,190,62
7,8,8,18.9,32.1,35,2.5,75,0.5,40,1,60,177,14
7,7,7,20.6,29.4,35,3,90,0.1,0,2,60,190,10
7,9,8,19.3,29,50,2,45,0.2,30,0,70,190,81
5,7,7,24.9,27,50,2.5,15,0.3,30,0,80,177,81
9,8,6,20.9,33.3,30,1.5,45,0.1,40,2,60,165,61
7,8,6,21.2,35.2,40,3,30,0.2,30,1,80,165,23
6,9,7,20.9,27.9,30,1.5,75,0.3,0,1,60,190,37
3,9,7,18.4,33.4,50,1,45,0.4,30,0,60,190,78
8,7,8,19,29.3,40,1.5,15,0.4,30,2,70,200,82
9,7,8,18.1,29,35,2.5,90,0.5,30,1,60,200,38
6,8,9,20.8,29.7,45,3,60,0.3,30,0,80,200,81
5,8,7,20.7,32,30,1,15,0.5,20,1,70,165,25
6,6,9,18.5,31.8,45,2,30,0.4,20,0,70,177,63
5,8,7,18.5,32.2,35,2,45,0.2,20,0,60,200,72
6,7,8,18.8,28.3,40,1.5,15,0.1,30,0,60,177,68
7,8,7,21.3,29.2,35,2,45,0.4,30,2,70,190,45
6,7,8,17.4,28.8,45,1,45,0.2,20,2,80,200,23
7,7,6,21.9,27.1,40,1,60,0.2,0,2,60,200,93
7,8,9,17,29.7,40,3,30,0.5,20,0,60,200,31
7,6,7,21.7,29.9,45,2.5,90,0.3,20,1,80,165,69
7,9,8,21.6,31.4,40,3,15,0.1,40,1,70,190,40
9,7,8,22.3,26.8,30,2,30,0.5,30,2,60,190,41
6,6,7,23.4,31,45,2,75,0.3,40,2,80,177,77
7,8,6,24.3,37.1,50,3,60,0.4,30,1,60,177,6
7,8,4,24.2,39.2,35,1.5,60,0.4,20,2,70,200,32
8,8,6,20,37.9,45,2,30,0.2,40,1,60,190,81
6,9,8,19.1,31.9,35,2,90,0.1,30,0,70,190,80
5,7,8,19.8,26.8,50,2,45,0.1,20,0,80,177,19
7,8,8,21.5,30.3,30,3,45,0.5,20,2,60,165,52
8,7,7,18.3,34,45,2,30,0.5,40,2,80,177,12
7,8,7,21,30.5,50,1.5,90,0.4,20,2,60,177,17
8,9,8,20.7,25.9,45,3,45,0.3,40,1,70,177,8
6,8,8,21.4,28.1,40,1.5,60,0.4,0,0,80,200,33
8,8,7,22.4,23.4,40,2.5,45,0.5,40,2,70,177,21
7,9,8,21.1,29.2,40,2,90,0.1,30,0,60,177,34
7,9,8,19.6,28.6,35,2,90,0.1,40,0,70,177,35
6,7,7,24.7,32.4,30,2.5,30,0.2,40,2,70,165,59
5,8,8,20.8,28.6,45,3,45,0.3,0,0,70,165,28
7,8,8,20,31.3,35,1.5,60,0.2,40,1,70,177,65
5,6,7,19,25.3,35,2.5,30,0.4,0,0,80,200,87
8,8,8,20.9,31.5,50,1.5,90,0.2,40,0,80,177,71
6,6,8,25.6,28.8,45,2,30,0.2,20,1,80,200,35
6,8,7,22.7,31.9,45,3,60,0.5,40,2,60,165,50
5,7,7,20.4,29.8,50,1,30,0.3,0,2,80,200,78
6,8,9,21.5,30.5,45,2,90,0.3,30,1,70,177,45
5,8,9,19.5,27.7,50,1,30,0.4,40,0,60,190,10
7,7,8,22.3,26.9,30,2.5,60,0.2,20,0,60,200,1
4,8,8,21,31.1,35,2.5,45,0.4,0,1,60,177,84
7,8,8,23.9,29.6,50,1,75,0.3,30,2,80,190,31
6,8,6,16.1,26.4,45,3,15,0.3,30,1,60,190,16
6,8,9,18.9,31.4,35,2,45,0.1,20,0,80,190,73
5,7,8,20.8,29.3,50,1,75,0.3,0,0,60,190,75
7,8,7,22.5,28.9,35,2.5,45,0.5,30,2,70,200,91
4,6,8,22,29.1,40,1,45,0.4,0,1,80,190,29
7,7,6,18.2,37.4,30,1,15,0.2,20,0,80,200,48
5,7,9,19.3,29.4,30,1.5,30,0.2,40,0,60,200,57
4,7,7,21,31.6,35,2,75,0.2,20,2,80,177,50
5,5,6,21.9,25.1,50,3,45,0.4,0,1,80,165,64
8,7,8,20.5,32.6,35,2.5,60,0.4,40,2,80,177,36
4,8,7,21.2,29.5,30,3,15,0.3,0,2,60,190,16
7,10,7,22.7,28.1,45,1.5,75,0.3,30,1,60,177,21
6,6,7,25.9,34.9,35,2.5,90,0.4,0,1,60,200,47
6,8,9,21.6,26.9,50,1,90,0.5,20,0,80,177,65
7,8,9,18.8,30.2,40,1,30,0.1,30,0,60,177,27
8,7,8,15.3,26.7,50,1.5,15,0.1,40,2,80,165,65
6,7,7,18.2,33.8,50,2.5,90,0.1,0,1,80,190,75
6,5,7,24.5,31.8,45,1,75,0.4,20,2,70,165,10
7,8,7,21.5,32.6,30,2.5,15,0.2,20,1,60,190,64
7,8,7,19.2,33.4,50,2.5,30,0.3,40,2,70,190,60
5,8,7,20,31.1,30,3,15,0.4,0,2,80,177,82
7,8,7,19,26.4,50,2.5,60,0.4,0,2,60,200,17
7,7,7,24.3,27.8,50,3,60,0.3,20,2,60,165,9
6,8,9,17.1,29.6,35,3,90,0.5,40,1,60,177,18
5,7,8,20.2,29,35,2.5,75,0.1,20,0,70,165,83
5,8,9,20.8,28.8,45,3,30,0.5,30,0,80,200,25
6,9,7,21.1,32.8,30,1,60,0.1,30,1,80,190,56
5,9,8,21.1,31.8,35,3,60,0.3,30,0,70,177,7
5,7,8,20.1,31.2,40,2,75,0.3,20,0,80,165,9
5,6,8,24.2,28.8,35,1,30,0.2,0,1,60,190,66
6,8,7,20.7,24.8,50,3,75,0.3,0,1,80,190,68
5,8,9,20.3,27.3,35,2,45,0.4,20,0,60,190,93
7,8,7,22.4,27.1,30,2.5,45,0.3,30,2,60,190,45
7,9,8,22.5,29.3,40,1.5,90,0.4,40,2,80,177,78
8,8,8,20.9,30.1,50,2.5,90,0.4,30,1,80,165,17
4,7,6,21.9,25.6,45,1,45,0.1,0,1,70,190,36
6,7,9,21.4,29.7,35,1.5,90,0.5,20,0,70,177,17
4,9,8,17.8,27.8,40,1.5,15,0.4,40,0,70,200,44
8,8,7,18.7,26.9,40,2.5,30,0.5,30,1,70,190,91
6,8,7,19.7,35.9,40,2,90,0.2,30,0,80,165,36
3,5,5,27.1,36.6,50,1,45,0.2,0,1,70,190,47
7,8,6,23.2,31.9,50,1,15,0.4,20,2,70,177,78
4,7,7,23.2,31.7,45,2,30,0.4,0,2,80,190,26
7,8,8,19.7,32.1,30,2,90,0.5,20,2,70,190,61
6,8,8,20.1,29.1,45,3,30,0.2,0,1,60,200,16
3,9,9,22.1,27.4,45,1,15,0.5,30,0,80,200,73
7,10,7,21.5,29.5,30,3,30,0.4,40,2,60,190,60
7,8,7,18.9,32,50,3,30,0.1,30,0,60,165,84
8,8,8,21.2,30.3,45,1.5,75,0.3,20,2,70,177,58
2,7,10,23.6,30.5,30,3,15,0.4,0,0,60,200,51
6,8,7,20.5,31.4,35,2,45,0.5,40,2,60,165,17
9,8,6,19,25.9,50,1.5,60,0.2,20,2,70,200,9
5,8,8,19.2,31.1,35,1,15,0.4,40,2,60,165,89
6,6,7,22.4,29,35,2.5,45,0.1,20,0,80,200,69
7,8,6,19.3,24.7,40,1,45,0.3,30,2,70,190,14
6,6,9,19.3,31.5,35,3,15,0.5,20,0,80,200,8
8,9,7,22,35,50,2,75,0.2,40,1,70,165,47
8,8,8,20.3,30.8,40,3,45,0.4,20,2,80,190,45
7,8,8,20.6,27,50,2.5,60,0.4,40,1,60,200,73
3,6,8,23.6,32.2,50,1.5,90,0.4,30,0,70,177,9
6,8,8,19.7,29.6,45,2.5,60,0.5,20,2,80,190,61
8,7,8,19,28.5,40,2.5,30,0.5,30,2,80,165,77
3,7,9,22,28.7,50,2,60,0.4,0,0,70,165,41
5,7,6,23.6,34.1,35,2,45,0.4,0,2,60,165,32
6,7,7,21.9,27.6,45,2.5,45,0.2,20,1,60,190,61
7,7,8,23.3,26.8,40,2.5,60,0.5,40,0,80,190,75
5,6,7,23,33.8,30,2.5,75,0.5,0,1,60,177,22
7,8,9,22.8,29,35,2,60,0.4,40,0,60,177,69
6,8,8,17.6,29.2,40,3,15,0.2,40,0,70,200,37
6,9,8,20.3,32.4,45,2.5,45,0.4,40,2,70,190,12
4,8,7,19.9,32.6,30,2,15,0.1,20,1,70,190,77
6,7,7,22.3,32.3,35,1.5,60,0.3,0,2,60,177,87
3,8,8,23.5,30.2,35,2.5,60,0.3,20,1,80,190,63
7,7,7,21,27.4,45,1,75,0.3,30,1,60,190,69
7,7,6,19.4,34.1,45,2,15,0.5,30,1,70,165,85
7,8,7,18,31.6,50,3,60,0.1,30,2,80,200,69
5,7,7,24.3,33.9,45,1,60,0.4,20,2,60,190,92
4,8,6,20.5,24.8,50,1,60,0.1,20,0,80,190,84
7,8,8,21.6,30.8,35,2,90,0.3,30,0,70,177,27
6,8,6,21.7,25.2,50,2.5,75,0.1,20,2,60,200,66
6,7,6,20.6,33.1,40,2,90,0.4,30,2,70,177,41
6,10,7,21.7,30.6,50,1.5,75,0.3,40,1,70,165,20
7,8,6,21.6,23.9,40,3,30,0.2,30,1,60,165,30
6,8,6,22.3,32.1,40,3,30,0.1,0,1,60,177,26
6,7,7,19,35.1,40,1.5,75,0.4,40,1,60,190,89
6,7,7,22.7,25,45,2,45,0.5,30,1,80,165,86
5,7,7,23.3,32.1,35,3,45,0.1,0,1,80,165,52
3,7,8,23.5,29.5,30,1,60,0.4,30,1,80,165,77
7,9,8,23,29.6,30,3,30,0.5,30,1,60,190,1
5,7,9,23.9,31,45,3,15,0.4,40,1,60,165,77
5,7,8,19.2,29.3,30,1,60,0.1,40,0,70,200,60
7,9,7,21,31.7,45,3,45,0.5,20,1,70,177,7
5,7,8,20.6,30.6,30,2.5,15,0.4,0,1,70,177,13
6,7,7,22,28.4,40,2,45,0.2,0,2,70,190,14
6,8,7,22.1,34.6,45,3,15,0.3,20,1,80,190,60
5,8,8,20.5,25.5,40,1,45,0.1,40,0,60,165,72
7,7,8,20.6,30.2,35,2,30,0.2,40,0,70,200,8
3,6,7,21.8,26.9,45,1,60,0.5,0,1,80,177,7
4,9,8,22.3,31.1,30,1,90,0.2,20,0,60,177,27
6,8,8,22.3,25.7,40,1,45,0.3,40,1,70,190,50
4,8,6,20.3,28.9,50,2.5,45,0.2,20,1,60,177,13
6,9,7,23.2,31.9,45,2.5,60,0.2,20,0,60,165,69
5,7,8,23.8,29.1,40,2.5,90,0.4,0,0,80,177,70
5,9,10,21.3,28.6,30,1,45,0.3,40,0,60,200,24
4,7,8,20,31.4,35,1,90,0.4,20,1,60,177,33
5,10,9,21.2,28,45,1,30,0.5,40,2,80,200,5
5,7,7,20.5,35.8,30,3,30,0.3,20,0,70,165,17
6,10,8,19.9,33.5,50,2.5,75,0.3,40,0,60,165,20
5,8,6,22,22.1,45,1,90,0.5,40,0,60,177,7
5,7,7,19.4,32,30,2,90,0.1,30,0,80,190,67
5,8,5,22.5,34.4,30,1.5,75,0.4,0,2,70,165,42
6,8,8,20,30.4,50,1.5,45,0.2,30,1,80,177,11
6,7,8,24.8,27.4,35,1,60,0.5,30,0,80,177,10
6,7,8,20.2,31.3,35,2,75,0.5,20,1,70,177,26
7,7,8,19.9,28.6,35,2.5,15,0.4,30,1,70,200,92
5,8,7,21.5,33.2,50,1.5,15,0.2,20,0,60,190,7
2,7,8,26.2,29.6,50,1.5,30,0.1,20,1,60,200,39
8,8,8,21.9,28.6,35,1.5,30,0.1,40,0,60,190,85
3,7,8,18.2,29,30,2,15,0.2,20,0,70,165,26
5,8,7,23.1,27.5,45,2.5,15,0.1,0,0,60,177,35
8,8,5,19.1,25.8,40,2.5,75,0.1,30,2,60,177,44
6,7,8,24.1,28.2,35,1,60,0.4,30,0,60,177,37
5,6,8,18.2,31,45,1.5,45,0.4,0,0,80,165,53
7,8,6,21.1,34.5,35,2,30,0.3,0,2,80,177,43
3,9,7,20.1,27.8,30,2.5,15,0.1,20,0,70,190,86
5,8,9,19.3,29.4,40,1,60,0.2,30,0,70,177,92
5,5,8,26,30.3,35,1,45,0.3,0,1,70,200,15
6,8,8,17.8,30.1,30,3,45,0.1,30,1,60,190,62
7,6,8,21.4,28.7,50,1.5,75,0.1,20,1,80,190,13
8,7,5,18.8,25.4,35,2.5,90,0.1,40,1,70,165,57
6,6,6,25.7,23.7,35,1,90,0.1,0,1,60,190,91
6,7,7,22.5,28.6,35,3,90,0.2,0,2,60,177,7
7,7,7,17.1,30.2,30,2,60,0.2,30,2,70,165,86
5,6,7,23.3,32.4,45,2,90,0.3,20,1,60,177,22
8,9,8,23.6,31.6,30,1.5,75,0.3,40,2,80,190,27
7,7,6,18.2,27.1,50,3,75,0.2,20,1,70,177,24
7,8,8,17.6,30.4,45,1,15,0.3,20,2,70,190,93
4,5,6,27,39,35,2,45,0.2,0,0,70,190,47
6,8,8,20.3,32.8,40,3,30,0.1,40,0,60,165,67
6,7,7,16.6,30.9,50,2,30,0.5,30,2,60,200,24
5,7,8,18.5,31.5,35,1,90,0.2,20,0,80,190,43
6,6,9,18.1,31.7,50,1.5,60,0.4,30,1,80,165,2
6,8,7,22.1,30.7,30,2.5,60,0.1,40,2,60,177,54
6,8,8,20.9,27.2,40,1.5,15,0.2,0,0,60,190,85
6,7,7,19,30.5,40,3,15,0.1,20,1,60,165,32
5,8,7,20.7,27.4,50,2,45,0.4,30,1,80,177,71
7,8,6,21.2,34,50,2,15,0.1,30,2,60,190,44
3,5,9,24.6,30,40,1.5,90,0.2,0,0,70,177,91
5,9,7,20.7,35.6,40,1.5,90,0.4,20,0,80,165,84
9,8,6,21.8,23,40,1.5,90,0.2,40,1,70,177,14
6,7,7,19.1,25.8,50,3,45,0.5,30,1,80,177,37
8,8,7,22.3,29,50,1.5,45,0.3,40,2,70,165,4
5,7,8,15.5,32.9,35,2,30,0.1,20,1,80,177,81
7,8,9,23.1,29,45,2.5,90,0.3,0,0,70,190,87
5,9,7,23.5,27.7,45,1,15,0.3,20,2,80,177,92
7,9,7,21.5,26.4,40,1.5,60,0.1,40,0,80,200,56
4,7,9,20.8,32,30,1,45,0.3,30,0,80,177,80
7,9,8,20.5,29.5,45,3,90,0.1,40,1,80,165,26
5,8,8,18.2,28.1,30,1,45,0.2,30,0,60,190,34
6,8,7,22,33,40,1.5,15,0.1,30,2,80,177,8
5,7,7,21.9,30.8,40,2,75,0.3,0,1,70,200,35
7,7,7,22.1,30.9,40,1.5,30,0.2,0,2,80,177,42
6,8,6,20.4,35.3,40,1,30,0.1,20,2,80,200,50
8,7,8,17.5,31.6,30,2.5,90,0.5,30,2,60,200,33
7,8,8,20,29.5,35,2,15,0.5,20,1,70,200,12
6,9,7,20.3,24.1,30,3,15,0.4,30,1,70,177,14
7,8,8,24.6,30.3,45,1,45,0.4,40,2,60,190,27
6,9,8,20.8,30.9,30,3,60,0.1,20,0,80,177,52
5,7,8,20.5,28.5,45,1.5,90,0.4,0,1,60,177,22
8,10,8,21.5,33.1,35,1.5,90,0.4,40,1,60,190,39
6,7,7,19.9,31.1,45,2.5,90,0.3,0,1,70,190,52
5,8,6,21,25.3,35,1.5,45,0.2,20,1,70,200,51
5,7,8,23.1,30.1,50,2.5,30,0.1,40,1,60,177,65
4,7,8,23.2,29,50,1.5,75,0.4,0,0,80,190,23
6,7,8,20.1,25.2,30,1.5,75,0.5,40,0,60,190,39
4,9,9,19.5,30.1,40,2,75,0.5,40,0,60,165,26
6,8,8,20.9,31.5,30,1,90,0.2,20,1,80,190,70
8,9,8,21.8,29.9,30,2,60,0.4,40,2,60,165,24
4,7,9,24.5,26,35,2.5,75,0.2,20,0,80,190,6
6,8,8,19.7,31.6,40,2,90,0.3,20,1,70,165,21
8,8,6,19.8,26.7,40,2,90,0.4,40,2,80,165,21
6,7,7,23.2,29.8,35,3,30,0.1,40,2,60,165,53
5,8,8,22.5,31.5,50,1,45,0.3,20,0,60,177,67
6,8,7,22.3,27.7,35,2,60,0.3,20,1,70,200,31
5,8,9,18,29.3,40,1.5,45,0.1,20,0,80,190,60
7,6,7,20,31.7,45,1,30,0.5,0,2,60,200,86
5,8,8,22.1,30.6,35,2.5,75,0.2,0,0,60,177,86
8,6,6,25.9,34.6,40,1,75,0.5,20,2,80,177,32
8,8,8,23.5,32,40,2.5,60,0.5,30,2,70,165,49
6,9,6,21.7,37.1,30,3,30,0.5,40,1,80,165,47
6,7,8,23,30.9,45,1,15,0.2,40,1,70,165,58
8,7,8,22.4,31.2,35,2.5,45,0.1,40,1,60,165,80
5,9,8,21.9,29.5,35,2.5,45,0.2,0,2,70,190,11
9,7,7,22,28.5,40,2.5,90,0.4,40,2,80,177,48
6,7,8,16.7,32.5,45,1.5,90,0.5,0,1,80,190,39
6,8,8,19.4,27.4,40,2.5,60,0.2,0,1,60,165,30
6,8,7,18,28.3,30,3,15,0.3,30,0,70,165,1
6,8,7,19.4,34.1,45,2.5,60,0.5,20,0,60,177,31
5,7,6,20.6,38.2,40,2,30,0.3,20,0,60,200,81
